"ntd_id","reporter_name","reportertypeshort","mode_code","service_type_code","place_geo_id","place_name","geo_service_level_desc","county_geo_id","county_name","county_state_name"
"00001","King County","Full Reporter","DR","PT","5301290","Algona city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5301920","Ames Lake CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5303180","Auburn city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5304895","Beaux Arts Village town","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5305210","Bellevue city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5306330","Black Diamond city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5307380","Bothell city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5307397","Boulevard Park CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5308552","Bryn Mawr-Skyway CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5308850","Burien city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5310215","Carnation city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5313365","Clyde Hill city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5314940","Cottage Lake CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5315290","Covington city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5317635","Des Moines city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5319857","East Renton Highlands CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5322045","Enumclaw city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5323160","Fairwood CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5323200","Fall City CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5323515","Federal Way city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5331495","Hobart CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5332755","Hunts Point town","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5333805","Issaquah city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5335170","Kenmore city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5335415","Kent city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5335940","Kirkland city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5337270","Lake Forest Park city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5337345","Lake Holm CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5337538","Lake Marcel-Stillwater CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5337567","Lake Morton-Berrydale CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5337420","Lakeland North CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5337430","Lakeland South CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5343062","Maple Heights-Lake Desire CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5343150","Maple Valley city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5344725","Medina city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5345005","Mercer Island city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5346020","Milton city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5346215","Mirrormont CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5348645","Newcastle city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5349415","Normandy Park city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5349485","North Bend city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5352495","Pacific city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5357395","Ravensdale CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5357535","Redmond city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5357745","Renton city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5358742","Riverbend CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5361115","Sammamish city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5362288","SeaTac city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5363000","Seattle city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5363545","Shadow Lake CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5363960","Shoreline city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5365205","Snoqualmie city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5372625","Tukwila city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5373307","Union Hill-Novelty Hill CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5374305","Vashon CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5378225","White Center CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5379590","Woodinville city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5380150","Yarrow Point town","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","PT","5303180","Auburn city","Wholly Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5316760","Dash Point CDP","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5322045","Enumclaw city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5323830","Fife Heights CDP","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5337920","Lake Tapps CDP","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5346020","Milton city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5352495","Pacific city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5368435","Sumner city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5370000","Tacoma city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","PT","5307380","Bothell city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5307395","Bothell West CDP","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5307940","Brier city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5320750","Edmonds city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5322255","Esperance CDP","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5340840","Lynnwood city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5342415","Maltby CDP","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5347490","Mountlake Terrace city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","PT","5379835","Woodway city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5301290","Algona city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5301920","Ames Lake CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5303180","Auburn city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5304895","Beaux Arts Village town","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5305210","Bellevue city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5306330","Black Diamond city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5307380","Bothell city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5307397","Boulevard Park CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5308552","Bryn Mawr-Skyway CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5308850","Burien city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5310215","Carnation city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5313365","Clyde Hill city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5314940","Cottage Lake CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5315290","Covington city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5317635","Des Moines city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5319857","East Renton Highlands CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5322045","Enumclaw city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5323160","Fairwood CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5323200","Fall City CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5323515","Federal Way city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5331495","Hobart CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5332755","Hunts Point town","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5333805","Issaquah city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5335170","Kenmore city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5335415","Kent city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5335940","Kirkland city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5337270","Lake Forest Park city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5337345","Lake Holm CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5337538","Lake Marcel-Stillwater CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5337567","Lake Morton-Berrydale CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5337420","Lakeland North CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5337430","Lakeland South CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5343062","Maple Heights-Lake Desire CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5343150","Maple Valley city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5344725","Medina city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5345005","Mercer Island city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5346020","Milton city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5346215","Mirrormont CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5348645","Newcastle city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5349415","Normandy Park city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5349485","North Bend city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5352495","Pacific city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5357395","Ravensdale CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5357535","Redmond city","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5357745","Renton city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5358742","Riverbend CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5361115","Sammamish city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5362288","SeaTac city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5363000","Seattle city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5363545","Shadow Lake CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5363960","Shoreline city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5365205","Snoqualmie city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5372625","Tukwila city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5373307","Union Hill-Novelty Hill CDP","Partially  Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5374305","Vashon CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5378225","White Center CDP","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5379590","Woodinville city","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5380150","Yarrow Point town","Wholly Served","53033","King County","Washington"
"00001","King County","Full Reporter","DR","TX","5303180","Auburn city","Wholly Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5316760","Dash Point CDP","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5322045","Enumclaw city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5323830","Fife Heights CDP","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5337920","Lake Tapps CDP","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5346020","Milton city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5352495","Pacific city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5368435","Sumner city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5370000","Tacoma city","Partially  Served","53053","Pierce County","Washington"
"00001","King County","Full Reporter","DR","TX","5307380","Bothell city","Wholly Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5307395","Bothell West CDP","Wholly Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5307940","Brier city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5320750","Edmonds city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5322255","Esperance CDP","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5340840","Lynnwood city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5342415","Maltby CDP","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5347490","Mountlake Terrace city","Partially  Served","53061","Snohomish County","Washington"
"00001","King County","Full Reporter","DR","TX","5379835","Woodway city","Partially  Served","53061","Snohomish County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5300905","Airway Heights city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5311825","Cheney city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5315150","Country Homes CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5322955","Fairchild AFB CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5325300","Four Lakes CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5339335","Liberty Lake city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5344690","Medical Lake city","Wholly Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5345985","Millwood city","Wholly Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5352267","Otis Orchards-East Farms CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5367000","Spokane city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5367167","Spokane Valley city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","DO","5372170","Town and Country CDP","Wholly Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5300905","Airway Heights city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5311825","Cheney city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5315150","Country Homes CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5322955","Fairchild AFB CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5325300","Four Lakes CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5339335","Liberty Lake city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5344690","Medical Lake city","Wholly Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5345985","Millwood city","Wholly Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5352267","Otis Orchards-East Farms CDP","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5367000","Spokane city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5367167","Spokane Valley city","Partially  Served","53063","Spokane County","Washington"
"00002","Spokane Transit Authority","Full Reporter","DR","PT","5372170","Town and Country CDP","Wholly Served","53063","Spokane County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5346020","Milton city","Partially  Served","53033","King County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5308325","Browns Point CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5320645","Edgewood city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5323795","Fife city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5323830","Fife Heights CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5325475","Frederickson CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5338038","Lakewood city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5341155","McChord AFB CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5345495","Midland CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5346020","Milton city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5350115","North Puyallup CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5353335","Parkland CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5356695","Puyallup city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5360510","Ruston town","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5365922","South Hill CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5366255","Spanaway CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5368365","Summit CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5368410","Summit View CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5370000","Tacoma city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","DO","5375905","Waller CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5346020","Milton city","Partially  Served","53033","King County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5308325","Browns Point CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5313215","Clover Creek CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5320645","Edgewood city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5323795","Fife city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5323830","Fife Heights CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5325475","Frederickson CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5326735","Gig Harbor city","Wholly Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5338038","Lakewood city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5341155","McChord AFB CDP","Partially  Served","53053","Pierce County","Washington"
"00015","Snoqualmie Indian Tribe","Reduced Reporter","DR","DO","5308500","Bryant CDP","Wholly Served","53061","Snohomish County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5345495","Midland CDP","Wholly Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5346020","Milton city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5350115","North Puyallup CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5353335","Parkland CDP","Wholly Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5356695","Puyallup city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5360510","Ruston town","Wholly Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5365922","South Hill CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5366255","Spanaway CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5368365","Summit CDP","Wholly Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5368410","Summit View CDP","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5370000","Tacoma city","Partially  Served","53053","Pierce County","Washington"
"00003","Pierce County Transportation Benefit Area Authority","Full Reporter","DR","PT","5375905","Waller CDP","Partially  Served","53053","Pierce County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5319630","Eastmont CDP","Partially  Served","53061","Snohomish County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5322640","Everett city","Wholly Served","53061","Snohomish County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5337917","Lake Stickney CDP","Partially  Served","53061","Snohomish County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5343815","Martha Lake CDP","Partially  Served","53061","Snohomish County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5343955","Marysville city","Partially  Served","53061","Snohomish County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5345865","Mill Creek city","Partially  Served","53061","Snohomish County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5347735","Mukilteo city","Partially  Served","53061","Snohomish County","Washington"
"00005","City of Everett","Full Reporter","DR","DO","5354213","Picnic Point CDP","Partially  Served","53061","Snohomish County","Washington"
"00006","City of Yakima","Full Reporter","DR","PT","5380010","Yakima city","Wholly Served","53077","Yakima County","Washington"
"00007","Lane Transit District","Full Reporter","DR","PT","4123850","Eugene city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","PT","4126050","Florence city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","PT","4169600","Springfield city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4113000","Cheshire CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4114400","Coburg city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4115950","Cottage Grove city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4116950","Creswell city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4119250","Dexter CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4121150","Dunes City city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4123000","Elmira CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4123850","Eugene city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4126050","Florence city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4133150","Heceta Beach CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4137150","Jasper CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4138000","Junction City city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4144050","Lowell city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4145750","Mapleton CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4145850","Marcola CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4154100","Oakridge city","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4162300","River Road CDP","Wholly Served","41039","Lane County","Oregon"
"00007","Lane Transit District","Full Reporter","DR","TX","4165400","Santa Clara CDP","Wholly Served","41039","Lane County","Oregon"
